snapshot_date,rows_raw,rows_dedup,entities,dupes_by_snapshot_entity,null_entity_id,null_composite_figi,null_share_class_figi
2015-05-13,3055,3055,3055,0,0,1029,1029
2015-05-14,3056,3056,3056,0,0,1030,1030
2015-05-15,3056,3056,3056,0,0,1030,1030
2015-05-16,3056,3056,3056,0,0,1030,1030
2015-05-17,3056,3056,3056,0,0,1030,1030
2015-05-18,3055,3055,3055,0,0,1029,1029
2015-05-19,3057,3057,3057,0,0,1030,1030
2015-05-20,3059,3059,3059,0,0,1031,1031
2015-05-21,3059,3059,3059,0,0,1031,1031
2015-05-22,3060,3060,3060,0,0,1031,1031
2015-05-23,3060,3060,3060,0,0,1031,1031
2015-05-24,3060,3060,3060,0,0,1031,1031
2015-05-25,3060,3060,3060,0,0,1031,1031
2015-05-26,3063,3063,3063,0,0,1032,1032
2015-05-27,3064,3064,3064,0,0,1033,1033
2015-05-28,3064,3064,3064,0,0,1033,1033
2015-05-29,3063,3063,3063,0,0,1032,1032
2015-05-30,3063,3063,3063,0,0,1032,1032
2015-05-31,3063,3063,3063,0,0,1032,1032
2015-06-01,3062,3062,3062,0,0,1031,1031
2015-06-02,3064,3064,3064,0,0,1031,1031
2015-06-03,3065,3065,3065,0,0,1032,1032
2015-06-04,3067,3067,3067,0,0,1033,1033
2015-06-05,3067,3067,3067,0,0,1033,1033
2015-06-06,3067,3067,3067,0,0,1033,1033
2015-06-07,3067,3067,3067,0,0,1033,1033
2015-06-08,3065,3065,3065,0,0,1031,1031
2015-06-09,3065,3065,3065,0,0,1030,1030
2015-06-10,3065,3065,3065,0,0,1030,1030
2015-06-11,3064,3064,3064,0,0,1029,1029
2015-06-12,3065,3065,3065,0,0,1029,1029
2015-06-13,3065,3065,3065,0,0,1029,1029
2015-06-14,3065,3065,3065,0,0,1029,1029
2015-06-15,3065,3065,3065,0,0,1028,1028
2015-06-16,3065,3065,3065,0,0,1027,1027
2015-06-17,3067,3067,3067,0,0,1029,1029
2015-06-18,3068,3068,3068,0,0,1029,1029
2015-06-19,3070,3070,3070,0,0,1030,1030
2015-06-20,3070,3070,3070,0,0,1030,1030
2015-06-21,3070,3070,3070,0,0,1030,1030
2015-06-22,3070,3070,3070,0,0,1028,1028
2015-06-23,3071,3071,3071,0,0,1028,1028
2015-06-24,3069,3069,3069,0,0,1026,1026
2015-06-25,3071,3071,3071,0,0,1026,1026
2015-06-26,3071,3071,3071,0,0,1026,1026
2015-06-27,3071,3071,3071,0,0,1026,1026
2015-06-28,3071,3071,3071,0,0,1026,1026
2015-06-29,3071,3071,3071,0,0,1025,1025
2015-06-30,3073,3073,3073,0,0,1024,1024
2015-07-01,3069,3069,3069,0,0,1022,1022
2015-07-02,3066,3066,3066,0,0,1016,1016
2015-07-03,3066,3066,3066,0,0,1016,1016
2015-07-04,3066,3066,3066,0,0,1016,1016
2015-07-05,3066,3066,3066,0,0,1016,1016
2015-07-06,3071,3071,3071,0,0,1017,1017
2015-07-07,3070,3070,3070,0,0,1015,1015
2015-07-08,3070,3070,3070,0,0,1014,1014
2015-07-09,3068,3068,3068,0,0,1012,1012
2015-07-10,3068,3068,3068,0,0,1012,1012
2015-07-11,3068,3068,3068,0,0,1012,1012
2015-07-12,3068,3068,3068,0,0,1012,1012
2015-07-13,3067,3067,3067,0,0,1012,1012
2015-07-14,3067,3067,3067,0,0,1012,1012
2015-07-15,3067,3067,3067,0,0,1012,1012
2015-07-16,3068,3068,3068,0,0,1012,1012
2015-07-17,3069,3069,3069,0,0,1012,1012
2015-07-18,3069,3069,3069,0,0,1012,1012
2015-07-19,3069,3069,3069,0,0,1012,1012
2015-07-20,3067,3067,3067,0,0,1009,1009
2015-07-21,3068,3068,3068,0,0,1009,1009
2015-07-22,3069,3069,3069,0,0,1010,1010
2015-07-23,3068,3068,3068,0,0,1009,1009
2015-07-24,3067,3067,3067,0,0,1008,1008
2015-07-25,3067,3067,3067,0,0,1008,1008
2015-07-26,3067,3067,3067,0,0,1008,1008
2015-07-27,3068,3068,3068,0,0,1008,1008
2015-07-28,3068,3068,3068,0,0,1008,1008
2015-07-29,3069,3069,3069,0,0,1009,1009
2015-07-30,3069,3069,3069,0,0,1009,1009
2015-07-31,3069,3069,3069,0,0,1009,1009
2015-08-01,3069,3069,3069,0,0,1009,1009
2015-08-02,3069,3069,3069,0,0,1009,1009
2015-08-03,3065,3065,3065,0,0,1006,1006
2015-08-04,3065,3065,3065,0,0,1004,1004
2015-08-05,3067,3067,3067,0,0,1005,1005
2015-08-06,3066,3066,3066,0,0,1004,1004
2015-08-07,3066,3066,3066,0,0,1003,1003
2015-08-08,3066,3066,3066,0,0,1003,1003
2015-08-09,3066,3066,3066,0,0,1003,1003
2015-08-10,3067,3067,3067,0,0,1003,1003
2015-08-11,3067,3067,3067,0,0,1002,1002
2015-08-12,3067,3067,3067,0,0,1002,1002
2015-08-13,3067,3067,3067,0,0,1002,1002
2015-08-14,3067,3067,3067,0,0,1003,1003
2015-08-15,3067,3067,3067,0,0,1003,1003
2015-08-16,3067,3067,3067,0,0,1003,1003
2015-08-17,3068,3068,3068,0,0,1002,1002
2015-08-18,3066,3066,3066,0,0,1000,1000
2015-08-19,3067,3067,3067,0,0,1000,1000
2015-08-20,3066,3066,3066,0,0,999,999
2015-08-21,3067,3067,3067,0,0,1000,1000
2015-08-22,3067,3067,3067,0,0,1000,1000
2015-08-23,3067,3067,3067,0,0,1000,1000
2015-08-24,3065,3065,3065,0,0,998,998
2015-08-25,3065,3065,3065,0,0,998,998
2015-08-26,3066,3066,3066,0,0,998,998
2015-08-27,3065,3065,3065,0,0,996,996
2015-08-28,3065,3065,3065,0,0,996,996
2015-08-29,3065,3065,3065,0,0,996,996
2015-08-30,3065,3065,3065,0,0,996,996
2015-08-31,3064,3064,3064,0,0,995,995
2015-09-01,3061,3061,3061,0,0,992,992
2015-09-02,3061,3061,3061,0,0,992,992
2015-09-03,3061,3061,3061,0,0,992,992
2015-09-04,3061,3061,3061,0,0,991,991
2015-09-05,3061,3061,3061,0,0,991,991
2015-09-06,3061,3061,3061,0,0,991,991
2015-09-07,3061,3061,3061,0,0,991,991
2015-09-08,3060,3060,3060,0,0,990,990
2015-09-09,3060,3060,3060,0,0,990,990
2015-09-10,3057,3057,3057,0,0,989,989
2015-09-11,3057,3057,3057,0,0,989,989
2015-09-12,3056,3056,3056,0,0,989,989
2015-09-13,3056,3056,3056,0,0,989,989
2015-09-14,3054,3054,3054,0,0,987,987
2015-09-15,3053,3053,3053,0,0,986,986
2015-09-16,3054,3054,3054,0,0,986,986
2015-09-17,3054,3054,3054,0,0,986,986
2015-09-18,3053,3053,3053,0,0,985,985
2015-09-19,3053,3053,3053,0,0,985,985
2015-09-20,3053,3053,3053,0,0,985,985
2015-09-21,3054,3054,3054,0,0,985,985
2015-09-22,3055,3055,3055,0,0,984,984
2015-09-23,3055,3055,3055,0,0,984,984
2015-09-24,3055,3055,3055,0,0,984,984
2015-09-25,3056,3056,3056,0,0,984,984
2015-09-26,3056,3056,3056,0,0,984,984
2015-09-27,3056,3056,3056,0,0,984,984
2015-09-28,3054,3054,3054,0,0,984,984
2015-09-29,3056,3056,3056,0,0,984,984
2015-09-30,3056,3056,3056,0,0,984,984
2015-10-01,3053,3053,3053,0,0,980,980
2015-10-02,3053,3053,3053,0,0,980,980
2015-10-03,3053,3053,3053,0,0,980,980
2015-10-04,3053,3053,3053,0,0,980,980
2015-10-05,3054,3054,3054,0,0,979,979
2015-10-06,3054,3053,3053,1,0,978,978
2015-10-07,3054,3053,3053,1,0,977,977
2015-10-08,3053,3052,3052,1,0,976,976
2015-10-09,3055,3054,3054,1,0,977,977
2015-10-10,3055,3054,3054,1,0,977,977
2015-10-11,3055,3054,3054,1,0,977,977
2015-10-12,3055,3054,3054,1,0,977,977
2015-10-13,3055,3054,3054,1,0,977,977
2015-10-14,3054,3053,3053,1,0,976,976
2015-10-15,3052,3052,3052,0,0,975,975
2015-10-16,3052,3052,3052,0,0,975,975
2015-10-17,3052,3052,3052,0,0,975,975
2015-10-18,3052,3052,3052,0,0,975,975
2015-10-19,3053,3053,3053,0,0,975,975
2015-10-20,3053,3053,3053,0,0,975,975
2015-10-21,3053,3053,3053,0,0,974,974
2015-10-22,3054,3054,3054,0,0,974,974
2015-10-23,3056,3056,3056,0,0,975,975
2015-10-24,3056,3056,3056,0,0,975,975
2015-10-25,3056,3056,3056,0,0,975,975
2015-10-26,3054,3054,3054,0,0,975,975
2015-10-27,3055,3055,3055,0,0,975,975
2015-10-28,3054,3054,3054,0,0,974,974
2015-10-29,3053,3053,3053,0,0,973,973
2015-10-30,3052,3052,3052,0,0,971,971
2015-10-31,3052,3052,3052,0,0,971,971
2015-11-01,3052,3052,3052,0,0,971,971
2015-11-02,3052,3051,3051,1,0,970,970
2015-11-03,3054,3052,3052,2,0,968,968
2015-11-04,3052,3050,3050,2,0,967,967
2015-11-05,3054,3052,3052,2,0,967,967
2015-11-06,3053,3051,3051,2,0,966,966
2015-11-07,3052,3051,3051,1,0,966,966
2015-11-08,3052,3051,3051,1,0,966,966
2015-11-09,3053,3052,3052,1,0,966,966
2015-11-10,3053,3052,3052,1,0,966,966
2015-11-11,3053,3052,3052,1,0,965,965
2015-11-12,3053,3052,3052,1,0,965,965
2015-11-13,3053,3052,3052,1,0,965,965
2015-11-14,3053,3052,3052,1,0,965,965
2015-11-15,3053,3052,3052,1,0,965,965
2015-11-16,3052,3051,3051,1,0,964,964
2015-11-17,3054,3053,3053,1,0,965,965
2015-11-18,3055,3053,3053,2,0,965,965
2015-11-19,3055,3053,3053,2,0,965,965
2015-11-20,3055,3053,3053,2,0,965,965
2015-11-21,3055,3053,3053,2,0,965,965
2015-11-22,3055,3053,3053,2,0,965,965
2015-11-23,3054,3053,3053,1,0,965,965
2015-11-24,3053,3053,3053,0,0,965,965
2015-11-25,3053,3053,3053,0,0,964,964
2015-11-26,3053,3053,3053,0,0,964,964
2015-11-27,3052,3052,3052,0,0,963,963
2015-11-28,3052,3052,3052,0,0,963,963
2015-11-29,3052,3052,3052,0,0,963,963
2015-11-30,3048,3048,3048,0,0,960,960
2015-12-01,3050,3050,3050,0,0,961,961
2015-12-02,3050,3050,3050,0,0,961,961
2015-12-03,3051,3051,3051,0,0,961,961
2015-12-04,3051,3051,3051,0,0,961,961
2015-12-05,3051,3051,3051,0,0,961,961
2015-12-06,3051,3051,3051,0,0,961,961
2015-12-07,3049,3049,3049,0,0,959,959
2015-12-08,3048,3048,3048,0,0,958,958
2015-12-09,3047,3047,3047,0,0,957,957
2015-12-10,3046,3046,3046,0,0,956,956
2015-12-11,3045,3045,3045,0,0,955,955
2015-12-12,3045,3045,3045,0,0,955,955
2015-12-13,3045,3045,3045,0,0,955,955
2015-12-14,3044,3044,3044,0,0,954,954
2015-12-15,3044,3044,3044,0,0,954,954
2015-12-16,3044,3044,3044,0,0,954,954
2015-12-17,3043,3043,3043,0,0,953,953
2015-12-18,3039,3039,3039,0,0,948,948
2015-12-19,3039,3039,3039,0,0,948,948
2015-12-20,3039,3039,3039,0,0,948,948
2015-12-21,3037,3037,3037,0,0,947,947
2015-12-22,3039,3039,3039,0,0,946,946
2015-12-23,3039,3039,3039,0,0,946,946
2015-12-24,3038,3037,3037,1,0,944,944
2015-12-25,3038,3037,3037,1,0,944,944
2015-12-26,3038,3037,3037,1,0,944,944
2015-12-27,3038,3037,3037,1,0,944,944
2015-12-28,3039,3038,3038,1,0,943,943
2015-12-29,3039,3038,3038,1,0,942,942
2015-12-30,3039,3038,3038,1,0,942,942
2015-12-31,3040,3039,3039,1,0,943,943
2016-01-01,3040,3039,3039,1,0,943,943
2016-01-02,3040,3039,3039,1,0,943,943
2016-01-03,3040,3039,3039,1,0,943,943
2016-01-04,3039,3038,3038,1,0,942,942
2016-01-05,3037,3036,3036,1,0,938,938
2016-01-06,3035,3034,3034,1,0,937,937
2016-01-07,3034,3033,3033,1,0,936,936
2016-01-08,3035,3034,3034,1,0,937,937
2016-01-09,3033,3033,3033,0,0,936,936
2016-01-10,3033,3033,3033,0,0,936,936
2016-01-11,3032,3032,3032,0,0,935,935
2016-01-12,3030,3030,3030,0,0,933,933
2016-01-13,3029,3029,3029,0,0,931,931
2016-01-14,3028,3028,3028,0,0,930,930
2016-01-15,3026,3026,3026,0,0,929,929
2016-01-16,3026,3026,3026,0,0,929,929
2016-01-17,3026,3026,3026,0,0,929,929
2016-01-18,3026,3026,3026,0,0,929,929
2016-01-19,3026,3026,3026,0,0,929,929
2016-01-20,3024,3024,3024,0,0,927,927
2016-01-21,3024,3024,3024,0,0,927,927
2016-01-22,3022,3022,3022,0,0,925,925
2016-01-23,3022,3022,3022,0,0,925,925
2016-01-24,3022,3022,3022,0,0,925,925
2016-01-25,3022,3022,3022,0,0,925,925
2016-01-26,3022,3022,3022,0,0,925,925
2016-01-27,3022,3022,3022,0,0,925,925
2016-01-28,3022,3022,3022,0,0,924,924
2016-01-29,3023,3023,3023,0,0,925,925
2016-01-30,3023,3023,3023,0,0,925,925
2016-01-31,3023,3023,3023,0,0,925,925
2016-02-01,3021,3021,3021,0,0,923,923
2016-02-02,3019,3019,3019,0,0,920,920
2016-02-03,3020,3020,3020,0,0,920,920
2016-02-04,3018,3018,3018,0,0,919,919
2016-02-05,3017,3017,3017,0,0,917,917
2016-02-06,3017,3017,3017,0,0,917,917
2016-02-07,3017,3017,3017,0,0,917,917
2016-02-08,3016,3016,3016,0,0,915,915
2016-02-09,3016,3016,3016,0,0,915,915
2016-02-10,3016,3016,3016,0,0,915,915
2016-02-11,3016,3016,3016,0,0,915,915
2016-02-12,3016,3016,3016,0,0,915,915
2016-02-13,3016,3016,3016,0,0,915,915
2016-02-14,3016,3016,3016,0,0,915,915
2016-02-15,3016,3016,3016,0,0,915,915
2016-02-16,3013,3013,3013,0,0,913,913
2016-02-17,3015,3015,3015,0,0,915,915
2016-02-18,3014,3014,3014,0,0,914,914
2016-02-19,3014,3014,3014,0,0,913,913
2016-02-20,3014,3014,3014,0,0,913,913
2016-02-21,3014,3014,3014,0,0,913,913
2016-02-22,3014,3014,3014,0,0,913,913
2016-02-23,3015,3015,3015,0,0,913,913
2016-02-24,3014,3014,3014,0,0,912,912
2016-02-25,3013,3013,3013,0,0,911,911
2016-02-26,3013,3013,3013,0,0,911,911
2016-02-27,3013,3013,3013,0,0,911,911
2016-02-28,3013,3013,3013,0,0,911,911
2016-02-29,3011,3011,3011,0,0,910,910
2016-03-01,3008,3008,3008,0,0,908,908
2016-03-02,3008,3008,3008,0,0,908,908
2016-03-03,3006,3006,3006,0,0,906,906
2016-03-04,3003,3003,3003,0,0,903,903
2016-03-05,3003,3003,3003,0,0,903,903
2016-03-06,3003,3003,3003,0,0,903,903
2016-03-07,3004,3004,3004,0,0,904,904
2016-03-08,3003,3003,3003,0,0,902,902
2016-03-09,3003,3003,3003,0,0,902,902
2016-03-10,3003,3003,3003,0,0,902,902
2016-03-11,3003,3003,3003,0,0,902,902
2016-03-12,3003,3003,3003,0,0,902,902
2016-03-13,3003,3003,3003,0,0,902,902
2016-03-14,3003,3003,3003,0,0,902,902
2016-03-15,3003,3003,3003,0,0,902,902
2016-03-16,3003,3003,3003,0,0,902,902
2016-03-17,3003,3003,3003,0,0,902,902
2016-03-18,3003,3003,3003,0,0,902,902
2016-03-19,3003,3003,3003,0,0,902,902
2016-03-20,3003,3003,3003,0,0,902,902
2016-03-21,3002,3002,3002,0,0,901,901
2016-03-22,3003,3003,3003,0,0,901,901
2016-03-23,3003,3003,3003,0,0,901,901
2016-03-24,3001,3001,3001,0,0,900,900
2016-03-25,3001,3001,3001,0,0,900,900
2016-03-26,3001,3001,3001,0,0,900,900
2016-03-27,3001,3001,3001,0,0,900,900
2016-03-28,3000,3000,3000,0,0,897,897
2016-03-29,3000,3000,3000,0,0,897,897
2016-03-30,3000,3000,3000,0,0,897,897
2016-03-31,2999,2999,2999,0,0,896,896
2016-04-01,2997,2997,2997,0,0,894,894
2016-04-02,2997,2997,2997,0,0,894,894
2016-04-03,2997,2997,2997,0,0,894,894
2016-04-04,2993,2993,2993,0,0,891,891
2016-04-05,2995,2995,2995,0,0,891,891
2016-04-06,2993,2993,2993,0,0,889,889
2016-04-07,2992,2992,2992,0,0,887,887
2016-04-08,2992,2992,2992,0,0,887,887
2016-04-09,2991,2991,2991,0,0,887,887
2016-04-10,2991,2991,2991,0,0,887,887
2016-04-11,2985,2985,2985,0,0,880,880
2016-04-12,2984,2984,2984,0,0,879,879
2016-04-13,2983,2983,2983,0,0,878,878
2016-04-14,2981,2981,2981,0,0,876,876
2016-04-15,2981,2981,2981,0,0,876,876
2016-04-16,2981,2981,2981,0,0,876,876
2016-04-17,2981,2981,2981,0,0,876,876
2016-04-18,2980,2980,2980,0,0,876,876
2016-04-19,2979,2979,2979,0,0,875,875
2016-04-20,2979,2979,2979,0,0,875,875
2016-04-21,2978,2978,2978,0,0,874,874
2016-04-22,2977,2977,2977,0,0,872,872
2016-04-23,2977,2977,2977,0,0,872,872
2016-04-24,2977,2977,2977,0,0,872,872
2016-04-25,2979,2979,2979,0,0,872,872
2016-04-26,2979,2979,2979,0,0,872,872
2016-04-27,2976,2976,2976,0,0,870,870
2016-04-28,2978,2978,2978,0,0,871,871
2016-04-29,2976,2976,2976,0,0,870,870
2016-04-30,2976,2976,2976,0,0,870,870
2016-05-01,2976,2976,2976,0,0,870,870
2016-05-02,2974,2974,2974,0,0,869,869
2016-05-03,2974,2974,2974,0,0,868,868
2016-05-04,2975,2975,2975,0,0,868,868
2016-05-05,2975,2975,2975,0,0,868,868
2016-05-06,2975,2975,2975,0,0,868,868
2016-05-07,2975,2975,2975,0,0,868,868
2016-05-08,2975,2975,2975,0,0,868,868
2016-05-09,2972,2972,2972,0,0,865,865
2016-05-10,2971,2971,2971,0,0,864,864
2016-05-11,2971,2971,2971,0,0,864,864
2016-05-12,2971,2971,2971,0,0,864,864
2016-05-13,2973,2973,2973,0,0,865,865
2016-05-14,2973,2973,2973,0,0,865,865
2016-05-15,2973,2973,2973,0,0,865,865
2016-05-16,2972,2972,2972,0,0,863,863
2016-05-17,2972,2972,2972,0,0,863,863
2016-05-18,2970,2970,2970,0,0,925,925
2016-05-19,2968,2968,2968,0,0,859,859
2016-05-20,2967,2967,2967,0,0,859,859
2016-05-21,2967,2967,2967,0,0,859,859
2016-05-22,2967,2967,2967,0,0,859,859
2016-05-23,2968,2968,2968,0,0,859,859
2016-05-24,2967,2967,2967,0,0,858,858
2016-05-25,2967,2967,2967,0,0,858,858
2016-05-26,2966,2966,2966,0,0,857,857
2016-05-27,2966,2966,2966,0,0,857,857
2016-05-28,2966,2966,2966,0,0,857,857
2016-05-29,2966,2966,2966,0,0,857,857
2016-05-30,2966,2966,2966,0,0,857,857
2016-05-31,2969,2969,2969,0,0,857,857
2016-06-01,2968,2968,2968,0,0,857,857
2016-06-02,2968,2968,2968,0,0,855,855
2016-06-03,2968,2968,2968,0,0,855,855
2016-06-04,2968,2968,2968,0,0,855,855
2016-06-05,2968,2968,2968,0,0,855,855
2016-06-06,2964,2964,2964,0,0,851,851
2016-06-07,2963,2963,2963,0,0,850,850
2016-06-08,2963,2963,2963,0,0,850,850
2016-06-09,2963,2963,2963,0,0,850,850
2016-06-10,2963,2963,2963,0,0,850,850
2016-06-11,2963,2963,2963,0,0,850,850
2016-06-12,2963,2963,2963,0,0,850,850
2016-06-13,2963,2963,2963,0,0,849,849
2016-06-14,2964,2964,2964,0,0,848,848
2016-06-15,2964,2964,2964,0,0,846,846
2016-06-16,2964,2964,2964,0,0,846,846
2016-06-17,2964,2964,2964,0,0,846,846
2016-06-18,2964,2964,2964,0,0,846,846
2016-06-19,2964,2964,2964,0,0,846,846
2016-06-20,2962,2962,2962,0,0,844,844
2016-06-21,2961,2961,2961,0,0,843,843
2016-06-22,2961,2961,2961,0,0,843,843
2016-06-23,2959,2959,2959,0,0,841,841
2016-06-24,2958,2958,2958,0,0,840,840
2016-06-25,2958,2958,2958,0,0,840,840
2016-06-26,2958,2958,2958,0,0,840,840
2016-06-27,2959,2959,2959,0,0,840,840
2016-06-28,2958,2958,2958,0,0,839,839
2016-06-29,2959,2959,2959,0,0,840,840
2016-06-30,2958,2958,2958,0,0,839,839
2016-07-01,2955,2955,2955,0,0,836,836
2016-07-02,2953,2953,2953,0,0,836,836
2016-07-03,2953,2953,2953,0,0,836,836
2016-07-04,2953,2953,2953,0,0,836,836
2016-07-05,2953,2953,2953,0,0,834,834
2016-07-06,2955,2955,2955,0,0,834,834
2016-07-07,2954,2954,2954,0,0,833,833
2016-07-08,2955,2955,2955,0,0,833,833
2016-07-09,2955,2955,2955,0,0,833,833
2016-07-10,2955,2955,2955,0,0,833,833
2016-07-11,2954,2954,2954,0,0,832,832
2016-07-12,2953,2953,2953,0,0,832,832
2016-07-13,2950,2950,2950,0,0,828,828
2016-07-14,2950,2950,2950,0,0,828,828
2016-07-15,2951,2951,2951,0,0,829,829
2016-07-16,2951,2951,2951,0,0,829,829
2016-07-17,2951,2951,2951,0,0,829,829
2016-07-18,2951,2951,2951,0,0,828,828
2016-07-19,2951,2951,2951,0,0,828,828
2016-07-20,2951,2951,2951,0,0,827,827
2016-07-21,2950,2950,2950,0,0,825,825
2016-07-22,2949,2949,2949,0,0,824,824
2016-07-23,2949,2949,2949,0,0,824,824
2016-07-24,2949,2949,2949,0,0,824,824
2016-07-25,2949,2949,2949,0,0,824,824
2016-07-26,2948,2948,2948,0,0,823,823
2016-07-27,2948,2948,2948,0,0,823,823
2016-07-28,2945,2945,2945,0,0,820,820
2016-07-29,2946,2946,2946,0,0,820,820
2016-07-30,2946,2946,2946,0,0,820,820
2016-07-31,2946,2946,2946,0,0,820,820
2016-08-01,2946,2946,2946,0,0,820,820
2016-08-02,2944,2944,2944,0,0,817,817
2016-08-03,2944,2944,2944,0,0,817,817
2016-08-04,2943,2943,2943,0,0,816,816
2016-08-05,2941,2941,2941,0,0,815,815
2016-08-06,2941,2941,2941,0,0,815,815
2016-08-07,2941,2941,2941,0,0,815,815
2016-08-08,2942,2942,2942,0,0,815,815
2016-08-09,2942,2942,2942,0,0,815,815
2016-08-10,2943,2942,2942,1,0,815,815
2016-08-11,2943,2942,2942,1,0,815,815
2016-08-12,2943,2942,2942,1,0,815,815
2016-08-13,2943,2942,2942,1,0,815,815
2016-08-14,2943,2942,2942,1,0,815,815
2016-08-15,2941,2940,2940,1,0,813,813
2016-08-16,2941,2940,2940,1,0,813,813
2016-08-17,2943,2941,2941,2,0,813,813
2016-08-18,2943,2941,2941,2,0,813,813
2016-08-19,2942,2940,2940,2,0,812,812
2016-08-20,2941,2940,2940,1,0,812,812
2016-08-21,2941,2940,2940,1,0,812,812
2016-08-22,2941,2940,2940,1,0,811,811
2016-08-23,2938,2938,2938,0,0,809,809
2016-08-24,2938,2938,2938,0,0,809,809
2016-08-25,2938,2938,2938,0,0,809,809
2016-08-26,2939,2939,2939,0,0,810,810
2016-08-27,2939,2939,2939,0,0,810,810
2016-08-28,2939,2939,2939,0,0,810,810
2016-08-29,2937,2937,2937,0,0,808,808
2016-08-30,2937,2937,2937,0,0,808,808
2016-08-31,2937,2937,2937,0,0,808,808
2016-09-01,2935,2935,2935,0,0,805,805
2016-09-02,2934,2934,2934,0,0,804,804
2016-09-03,2934,2934,2934,0,0,804,804
2016-09-04,2934,2934,2934,0,0,804,804
2016-09-05,2934,2934,2934,0,0,804,804
2016-09-06,2932,2932,2932,0,0,801,801
2016-09-07,2932,2932,2932,0,0,801,801
2016-09-08,2931,2931,2931,0,0,800,800
2016-09-09,2932,2932,2932,0,0,800,800
2016-09-10,2932,2932,2932,0,0,800,800
2016-09-11,2932,2932,2932,0,0,800,800
2016-09-12,2926,2926,2926,0,0,793,793
2016-09-13,2926,2926,2926,0,0,789,789
2016-09-14,2925,2925,2925,0,0,789,789
2016-09-15,2925,2925,2925,0,0,789,789
2016-09-16,2926,2926,2926,0,0,789,789
2016-09-17,2926,2926,2926,0,0,789,789
2016-09-18,2926,2926,2926,0,0,789,789
2016-09-19,2925,2925,2925,0,0,787,787
2016-09-20,2926,2926,2926,0,0,787,787
2016-09-21,2926,2926,2926,0,0,785,785
2016-09-22,2927,2926,2926,1,0,785,785
2016-09-23,2930,2929,2929,1,0,785,785
2016-09-24,2930,2929,2929,1,0,785,785
2016-09-25,2930,2929,2929,1,0,785,785
2016-09-26,2928,2927,2927,1,0,782,782
2016-09-27,2929,2928,2928,1,0,782,782
2016-09-28,2929,2928,2928,1,0,781,781
2016-09-29,2929,2928,2928,1,0,781,781
2016-09-30,2929,2928,2928,1,0,780,780
2016-10-01,2929,2928,2928,1,0,780,780
2016-10-02,2929,2928,2928,1,0,780,780
2016-10-03,2928,2926,2926,2,0,780,780
2016-10-04,2928,2926,2926,2,0,777,777
2016-10-05,2929,2927,2927,2,0,778,778
2016-10-06,2927,2927,2927,0,0,776,776
2016-10-07,2928,2928,2928,0,0,776,776
2016-10-08,2928,2928,2928,0,0,776,776
2016-10-09,2928,2928,2928,0,0,776,776
2016-10-10,2930,2930,2930,0,0,777,777
2016-10-11,2930,2930,2930,0,0,776,776
2016-10-12,2930,2930,2930,0,0,776,776
2016-10-13,2930,2930,2930,0,0,776,776
2016-10-14,2930,2930,2930,0,0,777,777
2016-10-15,2930,2930,2930,0,0,777,777
2016-10-16,2930,2930,2930,0,0,777,777
2016-10-17,2930,2930,2930,0,0,775,775
2016-10-18,2931,2931,2931,0,0,775,775
2016-10-19,2933,2933,2933,0,0,776,776
2016-10-20,2933,2933,2933,0,0,776,776
2016-10-21,2933,2933,2933,0,0,776,776
2016-10-22,2933,2933,2933,0,0,776,776
2016-10-23,2933,2933,2933,0,0,776,776
2016-10-24,2933,2933,2933,0,0,776,776
2016-10-25,4597,4597,4597,0,0,1409,1409
2016-10-26,4599,4599,4599,0,0,1409,1409
2016-10-27,4600,4599,4599,1,0,1407,1407
2016-10-28,4600,4600,4600,0,0,1407,1407
2016-10-29,4600,4600,4600,0,0,1407,1407
2016-10-30,4600,4600,4600,0,0,1407,1407
2016-10-31,4602,4602,4602,0,0,1407,1407
2016-11-01,4599,4597,4597,2,0,1402,1402
2016-11-02,4594,4594,4594,0,0,1399,1399
2016-11-03,4593,4593,4593,0,0,1398,1398
2016-11-04,4593,4593,4593,0,0,1395,1395
2016-11-05,4593,4593,4593,0,0,1395,1395
2016-11-06,4593,4593,4593,0,0,1395,1395
2016-11-07,4597,4597,4597,0,0,1398,1398
2016-11-08,4591,4591,4591,0,0,1394,1394
2016-11-09,4593,4593,4593,0,0,1394,1394
2016-11-10,4593,4592,4592,1,0,1392,1392
2016-11-11,4590,4590,4590,0,0,1390,1390
2016-11-12,4590,4590,4590,0,0,1390,1390
2016-11-13,4590,4590,4590,0,0,1390,1390
2016-11-14,4593,4592,4592,1,0,1391,1391
2016-11-15,4593,4593,4593,0,0,1391,1391
2016-11-16,4595,4595,4595,0,0,1392,1392
2016-11-17,4595,4595,4595,0,0,1392,1392
2016-11-18,4596,4596,4596,0,0,1392,1392
2016-11-19,4596,4596,4596,0,0,1392,1392
2016-11-20,4596,4596,4596,0,0,1392,1392
2016-11-21,4595,4595,4595,0,0,1388,1388
2016-11-22,4592,4592,4592,0,0,1384,1384
2016-11-23,4592,4592,4592,0,0,1383,1383
2016-11-24,4591,4591,4591,0,0,1383,1383
2016-11-25,4592,4592,4592,0,0,1383,1383
2016-11-26,4592,4592,4592,0,0,1383,1383
2016-11-27,4592,4592,4592,0,0,1383,1383
2016-11-28,4592,4592,4592,0,0,1383,1383
2016-11-29,4594,4594,4594,0,0,1384,1384
2016-11-30,4590,4590,4590,0,0,1380,1380
2016-12-01,4586,4586,4586,0,0,1376,1376
